station,date,nhrh_pred_lwmwet_1_tot
GVNI4,2022-07-11,0
BNKI4,2022-07-12,540
GVNI4,2022-07-12,0
AHTI4,2022-07-12,240
OSTI4,2022-07-12,720
OSTI4,2022-07-13,780
AHTI4,2022-07-13,420
GVNI4,2022-07-13,0
BNKI4,2022-07-13,660
BNKI4,2022-07-14,660
AHTI4,2022-07-14,60
GVNI4,2022-07-14,0
OSTI4,2022-07-14,780
AHTI4,2022-07-15,0
BNKI4,2022-07-15,1080
GVNI4,2022-07-15,0
OSTI4,2022-07-15,900
OSTI4,2022-07-16,1440
AHTI4,2022-07-16,600
BNKI4,2022-07-16,1440
GVNI4,2022-07-16,0
OSTI4,2022-07-17,1080
AHTI4,2022-07-17,660
GVNI4,2022-07-17,0
BNKI4,2022-07-17,1080
GVNI4,2022-07-18,0
BNKI4,2022-07-18,780
OSTI4,2022-07-18,840
AHTI4,2022-07-18,480
OSTI4,2022-07-19,720
BNKI4,2022-07-19,780
GVNI4,2022-07-19,0
AHTI4,2022-07-19,0
OSTI4,2022-07-20,660
BNKI4,2022-07-20,720
GVNI4,2022-07-20,0
AHTI4,2022-07-20,0
GVNI4,2022-07-21,0
AHTI4,2022-07-21,120
BNKI4,2022-07-21,660
OSTI4,2022-07-21,660
AHTI4,2022-07-22,60
GVNI4,2022-07-22,0
BNKI4,2022-07-22,480
OSTI4,2022-07-22,360
OSTI4,2022-07-23,360
AHTI4,2022-07-23,180
BNKI4,2022-07-23,660
GVNI4,2022-07-23,0
AHTI4,2022-07-24,600
BNKI4,2022-07-24,720
OSTI4,2022-07-24,360
GVNI4,2022-07-24,0
GVNI4,2022-07-25,0
BNKI4,2022-07-25,720
AHTI4,2022-07-25,240
OSTI4,2022-07-25,960
AHTI4,2022-07-26,600
GVNI4,2022-07-26,0
BNKI4,2022-07-26,720
OSTI4,2022-07-26,780
AHTI4,2022-07-27,480
OSTI4,2022-07-27,960
GVNI4,2022-07-27,0
BNKI4,2022-07-27,900
OSTI4,2022-07-28,480
BNKI4,2022-07-28,780
GVNI4,2022-07-28,0
AHTI4,2022-07-28,480
OSTI4,2022-07-29,660
BNKI4,2022-07-29,720
AHTI4,2022-07-29,420
GVNI4,2022-07-29,0
BNKI4,2022-07-30,720
AHTI4,2022-07-30,600
GVNI4,2022-07-30,0
OSTI4,2022-07-30,660
OSTI4,2022-07-31,540
AHTI4,2022-07-31,0
GVNI4,2022-07-31,0
BNKI4,2022-07-31,780
GVNI4,2022-08-01,0
OSTI4,2022-08-01,780
AHTI4,2022-08-01,300
BNKI4,2022-08-01,840
AHTI4,2022-08-02,120
GVNI4,2022-08-02,0
OSTI4,2022-08-02,720
BNKI4,2022-08-02,780
AHTI4,2022-08-03,0
GVNI4,2022-08-03,0
OSTI4,2022-08-03,540
BNKI4,2022-08-03,1380
BNKI4,2022-08-04,1080
AHTI4,2022-08-04,300
OSTI4,2022-08-04,900
GVNI4,2022-08-04,0
AHTI4,2022-08-05,600
OSTI4,2022-08-05,960
BNKI4,2022-08-05,720
GVNI4,2022-08-05,0
OSTI4,2022-08-06,780
AHTI4,2022-08-06,300
BNKI4,2022-08-06,1320
GVNI4,2022-08-06,0
GVNI4,2022-08-07,0
OSTI4,2022-08-07,960
AHTI4,2022-08-07,420
BNKI4,2022-08-07,1440
AHTI4,2022-08-08,480
BNKI4,2022-08-08,1440
GVNI4,2022-08-08,0
OSTI4,2022-08-08,840
GVNI4,2022-08-09,0
AHTI4,2022-08-09,600
OSTI4,2022-08-09,840
BNKI4,2022-08-09,900
BNKI4,2022-08-10,840
AHTI4,2022-08-10,180
GVNI4,2022-08-10,0
OSTI4,2022-08-10,720
GVNI4,2022-08-11,0
BNKI4,2022-08-11,780
AHTI4,2022-08-11,660
OSTI4,2022-08-11,900
GVNI4,2022-08-12,0
BNKI4,2022-08-12,1260
AHTI4,2022-08-12,120
OSTI4,2022-08-12,900
GVNI4,2022-08-13,0
OSTI4,2022-08-13,720
AHTI4,2022-08-13,480
BNKI4,2022-08-13,1440
OSTI4,2022-08-14,1140
BNKI4,2022-08-14,1440
GVNI4,2022-08-14,0
AHTI4,2022-08-14,0
BNKI4,2022-08-15,1200
GVNI4,2022-08-15,0
OSTI4,2022-08-15,1380
AHTI4,2022-08-15,900
GVNI4,2022-08-16,0
AHTI4,2022-08-16,900
BNKI4,2022-08-16,900
OSTI4,2022-08-16,1020
AHTI4,2022-08-17,480
GVNI4,2022-08-17,0
BNKI4,2022-08-17,720
OSTI4,2022-08-17,780
AHTI4,2022-08-18,540
GVNI4,2022-08-18,0
OSTI4,2022-08-18,720
BNKI4,2022-08-18,780
OSTI4,2022-08-19,600
GVNI4,2022-08-19,0
BNKI4,2022-08-19,720
AHTI4,2022-08-19,540
BNKI4,2022-08-20,1440
AHTI4,2022-08-20,960
GVNI4,2022-08-20,0
OSTI4,2022-08-20,1440
BNKI4,2022-08-21,1440
AHTI4,2022-08-21,1020
GVNI4,2022-08-21,0
OSTI4,2022-08-21,1380
GVNI4,2022-08-22,0
BNKI4,2022-08-22,900
OSTI4,2022-08-22,1020
AHTI4,2022-08-22,720
OSTI4,2022-08-23,840
BNKI4,2022-08-23,780
GVNI4,2022-08-23,0
AHTI4,2022-08-23,660
OSTI4,2022-08-24,840
AHTI4,2022-08-24,60
BNKI4,2022-08-24,780
GVNI4,2022-08-24,0
AHTI4,2022-08-25,660
OSTI4,2022-08-25,720
GVNI4,2022-08-25,0
BNKI4,2022-08-25,960
GVNI4,2022-08-26,0
OSTI4,2022-08-26,960
BNKI4,2022-08-26,960
AHTI4,2022-08-26,660
GVNI4,2022-08-27,0
OSTI4,2022-08-27,960
AHTI4,2022-08-27,60
BNKI4,2022-08-27,1260
GVNI4,2022-08-28,0
OSTI4,2022-08-28,1260
AHTI4,2022-08-28,720
BNKI4,2022-08-28,1320
BNKI4,2022-08-29,960
OSTI4,2022-08-29,1080
GVNI4,2022-08-29,0
AHTI4,2022-08-29,420
AHTI4,2022-08-30,240
OSTI4,2022-08-30,900
GVNI4,2022-08-30,0
BNKI4,2022-08-30,840
AHTI4,2022-08-31,600
BNKI4,2022-08-31,660
GVNI4,2022-08-31,0
OSTI4,2022-08-31,840
GVNI4,2022-09-01,0
OSTI4,2022-09-01,0
AHTI4,2022-09-01,0
BNKI4,2022-09-01,720
AHTI4,2022-09-02,0
OSTI4,2022-09-02,720
BNKI4,2022-09-02,840
GVNI4,2022-09-02,0
AHTI4,2022-09-03,60
OSTI4,2022-09-03,1140
BNKI4,2022-09-03,1440
GVNI4,2022-09-03,0
OSTI4,2022-09-04,1380
BNKI4,2022-09-04,1260
GVNI4,2022-09-04,0
AHTI4,2022-09-04,420
GVNI4,2022-09-05,0
AHTI4,2022-09-05,600
OSTI4,2022-09-05,1080
BNKI4,2022-09-05,1080
BNKI4,2022-09-06,960
OSTI4,2022-09-06,1080
GVNI4,2022-09-06,0
AHTI4,2022-09-06,720
OSTI4,2022-09-07,900
AHTI4,2022-09-07,540
GVNI4,2022-09-07,0
BNKI4,2022-09-07,900
BNKI4,2022-09-08,900
AHTI4,2022-09-08,600
GVNI4,2022-09-08,0
OSTI4,2022-09-08,840
GVNI4,2022-09-09,0
AHTI4,2022-09-09,60
BNKI4,2022-09-09,780
OSTI4,2022-09-09,540
BNKI4,2022-09-10,1140
GVNI4,2022-09-10,0
OSTI4,2022-09-10,1200
AHTI4,2022-09-10,840
OSTI4,2022-09-11,1020
GVNI4,2022-09-11,0
AHTI4,2022-09-11,780
BNKI4,2022-09-11,1080
AHTI4,2022-09-12,420
GVNI4,2022-09-12,0
OSTI4,2022-09-12,660
BNKI4,2022-09-12,660
BNKI4,2022-09-13,900
OSTI4,2022-09-13,600
AHTI4,2022-09-13,720
GVNI4,2022-09-13,0
GVNI4,2022-09-14,0
AHTI4,2022-09-14,0
OSTI4,2022-09-14,720
BNKI4,2022-09-14,960
BNKI4,2022-09-15,720
AHTI4,2022-09-15,0
GVNI4,2022-09-15,0
OSTI4,2022-09-15,360
BNKI4,2022-09-16,720
GVNI4,2022-09-16,0
AHTI4,2022-09-16,0
OSTI4,2022-09-16,600
AHTI4,2022-09-17,180
OSTI4,2022-09-17,780
GVNI4,2022-09-17,0
BNKI4,2022-09-17,1260
GVNI4,2022-09-18,0
OSTI4,2022-09-18,1200
BNKI4,2022-09-18,960
AHTI4,2022-09-18,720
BNKI4,2022-09-19,960
AHTI4,2022-09-19,600
OSTI4,2022-09-19,1080
GVNI4,2022-09-19,0
OSTI4,2022-09-20,840
BNKI4,2022-09-20,720
AHTI4,2022-09-20,300
GVNI4,2022-09-20,0
OSTI4,2022-09-21,300
AHTI4,2022-09-21,120
BNKI4,2022-09-21,480
GVNI4,2022-09-21,0
OSTI4,2022-09-22,420
BNKI4,2022-09-22,420
GVNI4,2022-09-22,0
AHTI4,2022-09-22,240
OSTI4,2022-09-23,1260
GVNI4,2022-09-23,0
BNKI4,2022-09-23,780
AHTI4,2022-09-23,120
GVNI4,2022-09-24,0
BNKI4,2022-09-24,1080
AHTI4,2022-09-24,840
OSTI4,2022-09-24,1080
AHTI4,2022-09-25,60
BNKI4,2022-09-25,900
OSTI4,2022-09-25,360
GVNI4,2022-09-25,0
GVNI4,2022-09-26,0
AHTI4,2022-09-26,0
BNKI4,2022-09-26,0
OSTI4,2022-09-26,0
OSTI4,2022-09-27,480
GVNI4,2022-09-27,0
AHTI4,2022-09-27,240
BNKI4,2022-09-27,120
OSTI4,2022-09-28,480
GVNI4,2022-09-28,0
AHTI4,2022-09-28,180
BNKI4,2022-09-28,540
BNKI4,2022-09-29,600
GVNI4,2022-09-29,0
OSTI4,2022-09-29,660
AHTI4,2022-09-29,0
AHTI4,2022-09-30,0
OSTI4,2022-09-30,540
BNKI4,2022-09-30,360
GVNI4,2022-09-30,0
AHTI4,2022-10-01,120
GVNI4,2022-10-01,0
BNKI4,2022-10-01,720
OSTI4,2022-10-01,720
AHTI4,2022-10-02,60
GVNI4,2022-10-02,0
BNKI4,2022-10-02,240
OSTI4,2022-10-02,720
OSTI4,2022-10-03,720
GVNI4,2022-10-03,0
AHTI4,2022-10-03,0
BNKI4,2022-10-03,780
BNKI4,2022-10-04,120
OSTI4,2022-10-04,420
AHTI4,2022-10-04,0
GVNI4,2022-10-04,0
AHTI4,2022-10-05,0
BNKI4,2022-10-05,120
OSTI4,2022-10-05,420
GVNI4,2022-10-05,0
BNKI4,2022-10-06,1200
GVNI4,2022-10-06,0
AHTI4,2022-10-06,780
OSTI4,2022-10-06,960
BNKI4,2022-10-07,540
GVNI4,2022-10-07,0
OSTI4,2022-10-07,360
AHTI4,2022-10-07,0
GVNI4,2022-10-08,0
AHTI4,2022-10-08,480
OSTI4,2022-10-08,600
BNKI4,2022-10-08,600
OSTI4,2022-10-09,240
GVNI4,2022-10-09,0
AHTI4,2022-10-09,180
BNKI4,2022-10-09,120
BNKI4,2022-10-10,540
GVNI4,2022-10-10,0
OSTI4,2022-10-10,480
AHTI4,2022-10-10,420
OSTI4,2022-10-11,840
GVNI4,2022-10-11,0
BNKI4,2022-10-11,360
AHTI4,2022-10-11,0
BNKI4,2022-10-12,1080
AHTI4,2022-10-12,0
GVNI4,2022-10-12,0
OSTI4,2022-10-12,780
GVNI4,2022-10-13,0
AHTI4,2022-10-13,0
OSTI4,2022-10-13,0
BNKI4,2022-10-13,600
BNKI4,2022-10-14,120
OSTI4,2022-10-14,0
AHTI4,2022-10-14,0
GVNI4,2022-10-14,0
BNKI4,2022-10-15,540
GVNI4,2022-10-15,0
AHTI4,2022-10-15,0
OSTI4,2022-10-15,420
BNKI4,2022-10-16,360
GVNI4,2022-10-16,0
OSTI4,2022-10-16,0
AHTI4,2022-10-16,0
BNKI4,2022-10-17,0
GVNI4,2022-10-17,0
AHTI4,2022-10-17,0
OSTI4,2022-10-17,0
OSTI4,2022-10-18,120
GVNI4,2022-10-18,0
BNKI4,2022-10-18,0
AHTI4,2022-10-18,0
OSTI4,2022-10-19,0
GVNI4,2022-10-19,0
BNKI4,2022-10-19,0
AHTI4,2022-10-19,0
AHTI4,2022-10-20,0
OSTI4,2022-10-20,0
GVNI4,2022-10-20,0
BNKI4,2022-10-20,0
BNKI4,2022-10-21,0
AHTI4,2022-10-21,0
GVNI4,2022-10-21,0
OSTI4,2022-10-21,0
BNKI4,2022-10-22,0
GVNI4,2022-10-22,0
AHTI4,2022-10-22,0
OSTI4,2022-10-22,0
GVNI4,2022-10-23,0
BNKI4,2022-10-23,360
AHTI4,2022-10-23,0
OSTI4,2022-10-23,120
BNKI4,2022-10-24,900
GVNI4,2022-10-24,0
AHTI4,2022-10-24,60
OSTI4,2022-10-24,480
BNKI4,2022-10-25,1020
GVNI4,2022-10-25,0
AHTI4,2022-10-25,900
OSTI4,2022-10-25,1380
GVNI4,2022-10-26,0
AHTI4,2022-10-26,240
BNKI4,2022-10-26,600
OSTI4,2022-10-26,1020
GVNI4,2022-10-27,0
AHTI4,2022-10-27,0
OSTI4,2022-10-27,600
BNKI4,2022-10-27,720
GVNI4,2022-10-28,0
AHTI4,2022-10-28,180
OSTI4,2022-10-28,780
BNKI4,2022-10-28,660
GVNI4,2022-10-29,0
AHTI4,2022-10-29,0
BNKI4,2022-10-29,420
OSTI4,2022-10-29,540
AHTI4,2022-10-30,0
BNKI4,2022-10-30,420
GVNI4,2022-10-30,0
OSTI4,2022-10-30,540
BNKI4,2022-10-31,480
GVNI4,2022-10-31,0
AHTI4,2022-10-31,300
OSTI4,2022-10-31,720
GVNI4,2022-11-01,0
BNKI4,2022-11-01,480
AHTI4,2022-11-01,0
OSTI4,2022-11-01,60
GVNI4,2022-11-02,0
BNKI4,2022-11-02,0
AHTI4,2022-11-02,0
OSTI4,2022-11-02,0
AHTI4,2022-11-03,0
GVNI4,2022-11-03,0
BNKI4,2022-11-03,0
OSTI4,2022-11-03,240
OSTI4,2022-11-04,660
AHTI4,2022-11-04,780
BNKI4,2022-11-04,540
GVNI4,2022-11-04,0
GVNI4,2022-11-05,0
BNKI4,2022-11-05,1440
OSTI4,2022-11-05,1260
AHTI4,2022-11-05,1140
GVNI4,2022-11-06,0
BNKI4,2022-11-06,1080
AHTI4,2022-11-06,0
OSTI4,2022-11-06,0
OSTI4,2022-11-07,0
GVNI4,2022-11-07,0
BNKI4,2022-11-07,0
AHTI4,2022-11-07,0
OSTI4,2022-11-08,0
AHTI4,2022-11-08,0
BNKI4,2022-11-08,420
GVNI4,2022-11-08,0
GVNI4,2022-11-09,0
AHTI4,2022-11-09,0
BNKI4,2022-11-09,0
OSTI4,2022-11-09,600
GVNI4,2022-11-10,0
AHTI4,2022-11-10,360
BNKI4,2022-11-10,840
OSTI4,2022-11-10,1440
AHTI4,2022-11-11,0
BNKI4,2022-11-11,960
GVNI4,2022-11-11,0
OSTI4,2022-11-11,1320
BNKI4,2022-11-12,1200
OSTI4,2022-11-12,540
AHTI4,2022-11-12,0
GVNI4,2022-11-12,0
OSTI4,2022-11-13,0
AHTI4,2022-11-13,0
GVNI4,2022-11-13,0
BNKI4,2022-11-13,900
GVNI4,2022-11-14,0
AHTI4,2022-11-14,0
OSTI4,2022-11-14,780
BNKI4,2022-11-14,600
BNKI4,2022-11-15,660
OSTI4,2022-11-15,1080
AHTI4,2022-11-15,1020
GVNI4,2022-11-15,0
OSTI4,2022-11-16,1440
AHTI4,2022-11-16,1020
GVNI4,2022-11-16,0
BNKI4,2022-11-16,1440
OSTI4,2022-11-17,1140
AHTI4,2022-11-17,0
GVNI4,2022-11-17,0
BNKI4,2022-11-17,1320
AHTI4,2022-11-18,0
GVNI4,2022-11-18,0
BNKI4,2022-11-18,960
OSTI4,2022-11-18,240
GVNI4,2022-11-19,0
OSTI4,2022-11-19,0
AHTI4,2022-11-19,0
BNKI4,2022-11-19,180
OSTI4,2022-11-20,0
AHTI4,2022-11-20,0
BNKI4,2022-11-20,300
GVNI4,2022-11-20,0
OSTI4,2022-11-21,0
AHTI4,2022-11-21,0
BNKI4,2022-11-21,0
GVNI4,2022-11-21,0
AHTI4,2022-11-22,600
GVNI4,2022-11-22,0
OSTI4,2022-11-22,660
BNKI4,2022-11-22,540
OSTI4,2022-11-23,540
GVNI4,2022-11-23,0
AHTI4,2022-11-23,240
BNKI4,2022-11-23,360
BNKI4,2022-11-24,1320
OSTI4,2022-11-24,1320
AHTI4,2022-11-24,300
GVNI4,2022-11-24,0
OSTI4,2022-11-25,1080
AHTI4,2022-11-25,720
BNKI4,2022-11-25,900
GVNI4,2022-11-25,0
GVNI4,2022-11-26,0
AHTI4,2022-11-26,0
OSTI4,2022-11-26,0
BNKI4,2022-11-26,0
GVNI4,2022-11-27,0
AHTI4,2022-11-27,0
OSTI4,2022-11-27,600
BNKI4,2022-11-27,0
GVNI4,2022-11-28,0
AHTI4,2022-11-28,480
BNKI4,2022-11-28,660
OSTI4,2022-11-28,780
AHTI4,2022-11-29,600
BNKI4,2022-11-29,1320
OSTI4,2022-11-29,1140
GVNI4,2022-11-29,0
BNKI4,2022-11-30,960
AHTI4,2022-11-30,0
OSTI4,2022-11-30,180
GVNI4,2022-11-30,0
AHTI4,2022-12-01,0
BNKI4,2022-12-01,840
OSTI4,2022-12-01,540
GVNI4,2022-12-01,0
OSTI4,2022-12-02,0
GVNI4,2022-12-02,0
BNKI4,2022-12-02,0
AHTI4,2022-12-02,0
AHTI4,2022-12-03,0
OSTI4,2022-12-03,0
BNKI4,2022-12-03,60
GVNI4,2022-12-03,0
OSTI4,2022-12-04,0
GVNI4,2022-12-04,0
AHTI4,2022-12-04,0
BNKI4,2022-12-04,0
GVNI4,2022-12-05,0
BNKI4,2022-12-05,0
OSTI4,2022-12-05,0
AHTI4,2022-12-05,0
BNKI4,2022-12-06,0
OSTI4,2022-12-06,0
GVNI4,2022-12-06,0
AHTI4,2022-12-06,0
OSTI4,2022-12-07,1080
GVNI4,2022-12-07,0
BNKI4,2022-12-07,1380
AHTI4,2022-12-07,600
OSTI4,2022-12-08,1380
GVNI4,2022-12-08,0
BNKI4,2022-12-08,1440
AHTI4,2022-12-08,660
BNKI4,2022-12-09,1440
AHTI4,2022-12-09,1320
GVNI4,2022-12-09,0
OSTI4,2022-12-09,1440
GVNI4,2022-12-10,0
OSTI4,2022-12-10,1440
BNKI4,2022-12-10,1440
AHTI4,2022-12-10,1440
BNKI4,2022-12-11,1440
AHTI4,2022-12-11,1320
OSTI4,2022-12-11,1440
GVNI4,2022-12-11,0
OSTI4,2022-12-12,1440
AHTI4,2022-12-12,1440
GVNI4,2022-12-12,0
BNKI4,2022-12-12,1440
GVNI4,2022-12-13,0
BNKI4,2022-12-13,1440
OSTI4,2022-12-13,1440
AHTI4,2022-12-13,1200
GVNI4,2022-12-14,0
BNKI4,2022-12-14,1440
OSTI4,2022-12-14,1020
AHTI4,2022-12-14,780
GVNI4,2022-12-15,0
OSTI4,2022-12-15,1080
BNKI4,2022-12-15,1440
AHTI4,2022-12-15,1080
AHTI4,2022-12-16,180
GVNI4,2022-12-16,0
OSTI4,2022-12-16,960
BNKI4,2022-12-16,1440
OSTI4,2022-12-17,1080
BNKI4,2022-12-17,1440
AHTI4,2022-12-17,0
GVNI4,2022-12-17,0
OSTI4,2022-12-18,480
AHTI4,2022-12-18,0
BNKI4,2022-12-18,1020
GVNI4,2022-12-18,0
GVNI4,2022-12-19,0
OSTI4,2022-12-19,1140
BNKI4,2022-12-19,900
AHTI4,2022-12-19,120
GVNI4,2022-12-20,0
OSTI4,2022-12-20,960
AHTI4,2022-12-20,420
BNKI4,2022-12-20,960
GVNI4,2022-12-21,0
OSTI4,2022-12-21,480
BNKI4,2022-12-21,120
AHTI4,2022-12-21,120
AHTI4,2022-12-22,360
GVNI4,2022-12-22,0
BNKI4,2022-12-22,1260
OSTI4,2022-12-22,1440
BNKI4,2022-12-23,0
AHTI4,2022-12-23,0
OSTI4,2022-12-23,1440
GVNI4,2022-12-23,0
BNKI4,2022-12-24,480
AHTI4,2022-12-24,0
GVNI4,2022-12-24,0
OSTI4,2022-12-24,1020
GVNI4,2022-12-25,0
BNKI4,2022-12-25,0
AHTI4,2022-12-25,0
OSTI4,2022-12-25,0
OSTI4,2022-12-26,1440
BNKI4,2022-12-26,900
GVNI4,2022-12-26,0
AHTI4,2022-12-26,600
BNKI4,2022-12-27,1020
GVNI4,2022-12-27,0
OSTI4,2022-12-27,1020
AHTI4,2022-12-27,0
AHTI4,2022-12-28,0
BNKI4,2022-12-28,0
OSTI4,2022-12-28,0
GVNI4,2022-12-28,0
GVNI4,2022-12-29,0
AHTI4,2022-12-29,480
BNKI4,2022-12-29,900
OSTI4,2022-12-29,720
GVNI4,2022-12-30,0
AHTI4,2022-12-30,660
BNKI4,2022-12-30,1200
OSTI4,2022-12-30,960
OSTI4,2022-12-31,1440
AHTI4,2022-12-31,1380
GVNI4,2022-12-31,0
BNKI4,2022-12-31,1440
AHTI4,2023-01-01,1140
GVNI4,2023-01-01,0
BNKI4,2023-01-01,1440
OSTI4,2023-01-01,1260
GVNI4,2023-01-02,0
AHTI4,2023-01-02,660
OSTI4,2023-01-02,1440
BNKI4,2023-01-02,1440
OSTI4,2023-01-03,1440
AHTI4,2023-01-03,1380
GVNI4,2023-01-03,0
BNKI4,2023-01-03,1440
AHTI4,2023-01-04,1320
GVNI4,2023-01-04,0
BNKI4,2023-01-04,1440
OSTI4,2023-01-04,1440
AHTI4,2023-01-05,960
GVNI4,2023-01-05,0
BNKI4,2023-01-05,1440
OSTI4,2023-01-05,1440
AHTI4,2023-01-06,420
GVNI4,2023-01-06,0
BNKI4,2023-01-06,1440
OSTI4,2023-01-06,1380
AHTI4,2023-01-07,360
GVNI4,2023-01-07,0
BNKI4,2023-01-07,1440
OSTI4,2023-01-07,1440
AHTI4,2023-01-08,1380
BNKI4,2023-01-08,1440
GVNI4,2023-01-08,0
OSTI4,2023-01-08,1260
AHTI4,2023-01-09,720
OSTI4,2023-01-09,660
BNKI4,2023-01-09,1440
GVNI4,2023-01-09,0
OSTI4,2023-01-10,900
GVNI4,2023-01-10,0
BNKI4,2023-01-10,1440
AHTI4,2023-01-10,780
AHTI4,2023-01-11,1200
OSTI4,2023-01-11,1380
GVNI4,2023-01-11,0
BNKI4,2023-01-11,1140
AHTI4,2023-01-12,960
OSTI4,2023-01-12,1440
BNKI4,2023-01-12,1440
GVNI4,2023-01-12,0
AHTI4,2023-01-13,0
BNKI4,2023-01-13,1440
OSTI4,2023-01-13,1320
GVNI4,2023-01-13,0
AHTI4,2023-01-14,840
GVNI4,2023-01-14,0
OSTI4,2023-01-14,1080
BNKI4,2023-01-14,1440
OSTI4,2023-01-15,180
BNKI4,2023-01-15,1080
GVNI4,2023-01-15,0
AHTI4,2023-01-15,0
GVNI4,2023-01-16,0
OSTI4,2023-01-16,1140
AHTI4,2023-01-16,720
BNKI4,2023-01-16,900
GVNI4,2023-01-17,0
OSTI4,2023-01-17,1440
AHTI4,2023-01-17,1380
BNKI4,2023-01-17,1440
GVNI4,2023-01-18,0
OSTI4,2023-01-18,1440
BNKI4,2023-01-18,1440
AHTI4,2023-01-18,1200
OSTI4,2023-01-19,1440
BNKI4,2023-01-19,1440
GVNI4,2023-01-19,0
AHTI4,2023-01-19,1440
AHTI4,2023-01-20,1440
BNKI4,2023-01-20,1440
OSTI4,2023-01-20,1440
GVNI4,2023-01-20,0
BNKI4,2023-01-21,1440
GVNI4,2023-01-21,0
AHTI4,2023-01-21,1440
OSTI4,2023-01-21,1440
BNKI4,2023-01-22,1440
OSTI4,2023-01-22,1440
GVNI4,2023-01-22,0
AHTI4,2023-01-22,1440
GVNI4,2023-01-23,0
AHTI4,2023-01-23,1320
BNKI4,2023-01-23,1440
OSTI4,2023-01-23,1440
AHTI4,2023-01-24,1080
GVNI4,2023-01-24,0
OSTI4,2023-01-24,1440
BNKI4,2023-01-24,1440
OSTI4,2023-01-25,1440
BNKI4,2023-01-25,1440
GVNI4,2023-01-25,0
AHTI4,2023-01-25,1020
OSTI4,2023-01-26,1140
GVNI4,2023-01-26,0
BNKI4,2023-01-26,1140
AHTI4,2023-01-26,0
BNKI4,2023-01-27,1020
OSTI4,2023-01-27,1020
GVNI4,2023-01-27,0
AHTI4,2023-01-27,300
GVNI4,2023-01-28,0
OSTI4,2023-01-28,1260
AHTI4,2023-01-28,840
BNKI4,2023-01-28,1260
OSTI4,2023-01-29,900
BNKI4,2023-01-29,960
GVNI4,2023-01-29,0
AHTI4,2023-01-29,60
AHTI4,2023-01-30,0
BNKI4,2023-01-30,0
GVNI4,2023-01-30,0
OSTI4,2023-01-30,0
OSTI4,2023-01-31,0
BNKI4,2023-01-31,0
AHTI4,2023-01-31,0
GVNI4,2023-01-31,0
AHTI4,2023-02-01,0
OSTI4,2023-02-01,0
GVNI4,2023-02-01,0
BNKI4,2023-02-01,0
BNKI4,2023-02-02,0
OSTI4,2023-02-02,0
AHTI4,2023-02-02,360
GVNI4,2023-02-02,0
BNKI4,2023-02-03,0
OSTI4,2023-02-03,0
GVNI4,2023-02-03,0
AHTI4,2023-02-03,0
AHTI4,2023-02-04,0
BNKI4,2023-02-04,0
GVNI4,2023-02-04,0
OSTI4,2023-02-04,0
BNKI4,2023-02-05,600
AHTI4,2023-02-05,0
OSTI4,2023-02-05,540
GVNI4,2023-02-05,0
BNKI4,2023-02-06,1380
GVNI4,2023-02-06,0
AHTI4,2023-02-06,1020
OSTI4,2023-02-06,1140
GVNI4,2023-02-07,0
BNKI4,2023-02-07,960
OSTI4,2023-02-07,960
AHTI4,2023-02-07,780
BNKI4,2023-02-08,1080
AHTI4,2023-02-08,120
GVNI4,2023-02-08,0
OSTI4,2023-02-08,480
BNKI4,2023-02-09,1140
AHTI4,2023-02-09,480
OSTI4,2023-02-09,1260
GVNI4,2023-02-09,0
OSTI4,2023-02-10,960
AHTI4,2023-02-10,0
GVNI4,2023-02-10,0
BNKI4,2023-02-10,540
AHTI4,2023-02-11,0
BNKI4,2023-02-11,720
OSTI4,2023-02-11,0
GVNI4,2023-02-11,0
AHTI4,2023-02-12,0
GVNI4,2023-02-12,0
OSTI4,2023-02-12,0
BNKI4,2023-02-12,0
AHTI4,2023-02-13,660
GVNI4,2023-02-13,0
OSTI4,2023-02-13,900
BNKI4,2023-02-13,780
BNKI4,2023-02-14,240
AHTI4,2023-02-14,480
OSTI4,2023-02-14,540
GVNI4,2023-02-14,0
AHTI4,2023-02-15,600
BNKI4,2023-02-15,1440
OSTI4,2023-02-15,1320
GVNI4,2023-02-15,0
BNKI4,2023-02-16,1440
OSTI4,2023-02-16,1440
AHTI4,2023-02-16,540
GVNI4,2023-02-16,0
AHTI4,2023-02-17,0
GVNI4,2023-02-17,0
BNKI4,2023-02-17,1020
OSTI4,2023-02-17,1140
BNKI4,2023-02-18,540
AHTI4,2023-02-18,0
OSTI4,2023-02-18,0
GVNI4,2023-02-18,0
BNKI4,2023-02-19,0
OSTI4,2023-02-19,0
GVNI4,2023-02-19,0
AHTI4,2023-02-19,0
GVNI4,2023-02-20,0
OSTI4,2023-02-20,1020
AHTI4,2023-02-20,840
BNKI4,2023-02-20,960
AHTI4,2023-02-21,0
OSTI4,2023-02-21,540
GVNI4,2023-02-21,0
BNKI4,2023-02-21,540
BNKI4,2023-02-22,840
OSTI4,2023-02-22,600
GVNI4,2023-02-22,0
AHTI4,2023-02-22,360
AHTI4,2023-02-23,1020
OSTI4,2023-02-23,1260
GVNI4,2023-02-23,0
BNKI4,2023-02-23,1440
GVNI4,2023-02-24,0
OSTI4,2023-02-24,540
BNKI4,2023-02-24,1440
AHTI4,2023-02-24,0
GVNI4,2023-02-25,0
OSTI4,2023-02-25,540
BNKI4,2023-02-25,1320
AHTI4,2023-02-25,600
OSTI4,2023-02-26,600
GVNI4,2023-02-26,0
