station,valid,in_high,in_low,in_rh_min,in_rh,in_rh_max,in_solar_mj,in_precip,in_speed,in_gust,in_et,out_lwmv_1,out_lwmv_2,out_lwmdry_1_tot,out_lwmcon_1_tot,out_lwmwet_1_tot,out_lwmdry_2_tot,out_lwmcon_2_tot,out_lwmwet_2_tot,out_bpres_avg
BNKI4,2020-05-11,52682,38.6888,36.67,54.8708329200745,79.89,19.31,0,1.8007367,10.625465,0.12488188976378,2630,272.8,0,0,1440,1440,0,0,527
OSTI4,2020-05-11,56.93,41.3366,29.83,45.1912500858307,58.58,19.99,0,4.6975737,15.710029,0.177716535433071,271.3,272.6,1440,0,0.5,1440,0,0,626.1
GVNI4,2020-05-11,53.9419999999999,36.3325999999999,34.86,49.1300001144409,68.52,19.02,0,4.5924377,14.088248,0.156417334645669,156.1,270.6,1440,0,0,1440,0,0,550.8
AHTI4,2020-05-11,57938,39.0019999999999,22.27,41.6304167111715,60.7,20844,0,4.952585,14.848807,0.186968543307087,274.2,272.1,890,550,0,1440,0,0,1026
OSTI4,2020-05-12,62.78,38.4529999999999,23.65,42.4912494023641,72.04,19.32,0,1.8745557,13.298609,0.149763755905512,271.2,272.6,1392,0,48,1440,0,0,625.7
GVNI4,2020-05-12,60.9259999999999,44.1067999999999,28.51,43.5258329709371,59.82,14066,0,5.1897006,14.716828,0.173936996062992,156.8,271.3,1440,0,0,1440,0,0,539.8
BNKI4,2020-05-12,61.3039999999999,34.3939999999999,21.09,41.3133333524068,76.08,27.91,0,1.3690072,9.090924,0.194055133858268,2406,267.3,0,0,1440,1440,0,0,516.2
AHTI4,2020-05-12,60206,37.3999999999999,25.67,37.7120834986369,61.96,21.38,0,2.3197067,11.180226,0.163976377952756,273.4,271.4,1034,406.3,0,1440,0,0,1024
GVNI4,2020-05-13,55.7419999999999,46.1335999999999,56.88,85.2954169909159,99.4,4567,0,6.90096,17.23115,0.044212594488189,185.4,324.4,1440,0,0,634.8,265.3,540,542.1
OSTI4,2020-05-13,57488,39.0055999999999,55.61,80.3120832443237,99.3,8.69,0.040000003,1.0334663,7.147023,0.0531496023622047,336.6,353.3,909,403.5,128,459.3,829,151.8,624.2
BNKI4,2020-05-13,62.7439999999999,38138,39.88,61.0704172452291,99.4,19.42,0.4,5.2702303,20.803543,0.178503937007874,1726,268.5,48.75,3.5,1388,1125,46,269.5,524.2
AHTI4,2020-05-13,57.83,43.1672,40.07,72.227499961853,96.9,9.33,0.1,8.498136,21.004868,0.0979133858267717,330.5,321,147.8,1064,228.5,806,118.5,515.8,1018
OSTI4,2020-05-14,69098,54.3199999999999,89.7,97.7416687011719,99.4,7.14,1.4200788,3.1831656,26.239305,0.0543307165354331,298.6,318.4,0,453.3,987,0,355,1085,610.4
GVNI4,2020-05-14,73.6999988,55.6159999999999,86.5,96.5875018437703,99.4,8.61,0.37,3.2614584,10.303346,0.0586220511811024,220.1,410.8,1440,0,0,371.8,217.5,851,512
BNKI4,2020-05-14,65.9659999999999,52.0159999999999,87.6,97.1583347320557,99.4,7536,0.45000002,2.7111714,11.560507,0.0565354409448819,1634,353.7,132,13.75,1294,501.5,353.8,584.8,524.4
AHTI4,2020-05-14,67.1359999999999,53.24,79.48,94.9408327738444,99.6,7555,0.07,2.979604,12.028026,0.0576771614173229,399.2,349.5,11.5,670,758.5,18,398,1024,1012
AHTI4,2020-05-15,72.6259999999999,50864,27.94,59.9395830631256,99.6,28.38,0.020000001,3.986227,12.130925,0.241653523622047,274.8,276.1,641.3,618,180.8,793,470.5,176.5,1016
GVNI4,2020-05-15,75488,53.78,35.62,58.8904167811076,99.3,25.26,0,5.489451,14.132987,0.237716535433071,154,271.2,1440,0,0,1332,7.25,100.5,502.5
OSTI4,2020-05-15,73.2919999999999,56.2999999999999,37.19,69.3675003051758,99.4,26,0,3.2211938,10.741786,0.209015728346457,275.3,276.7,815,327,298.3,516.8,532.8,390.5,607.6
BNKI4,2020-05-15,69.8179999999999,53546,44.63,71.3845836321513,99.4,27.74,0,1.5076976,7.4378257,0.205157480314961,2079,259.3,0,0,1440,1063,10,367.5,490
GVNI4,2020-05-16,74.0839999999999,53.9779999999999,58.39,74.655833085378,99.1,12.72,0.55,6.147111,14.980787,0.142480322834646,158.1,276.6,1440,0,0,1092,195.3,152.8,501.2
OSTI4,2020-05-16,75.7039999999999,49.9279999999999,54.22,80.032083829244,99.3,19.69,0.060000002,1.3197945,8.111144,0.144015748031496,289.3,306.3,533.5,681.3,225.3,22,1190,228,608.9
AHTI4,2020-05-16,75.3259999999999,47.0119999999999,47.3,70.9504164059957,94.6,20.32,0.010000001,6.0889506,17.34747,0.212716535433071,292.4,327.8,508,555.8,376.3,817,263.8,359.8,1016
BNKI4,2020-05-16,72266,50306,57.3,72.8108325004578,94.1,21.31,0.020000001,4.357559,14.410367,0.191338582677165,2419,287.6,0,0,1440,1079,251.3,109.8,477.3
AHTI4,2020-05-17,63338,53.2939999999999,74.66,88.5208339691162,98.7,7912,0.63000005,6.9233294,17.521952,0.0728346456692914,288.4,277.5,0,999,441.5,0,871,568.8,1009
OSTI4,2020-05-17,64.4359999999999,54.14,73.95,93.0295845667521,99.4,7905,0.72007877,5.858546,16.79271,0.0667322913385827,294.5,315.7,0,591.5,849,0,468,972,611.6
BNKI4,2020-05-17,62.3000011999999,50.6119999999999,88.8,98.5125023523967,99.4,4268,0.29999998,3.429229,11.573927,0.0297244070866142,1876,298.2,0,0,1440,297.5,339.5,803,533.9
GVNI4,2020-05-17,59.0359999999999,52.2499999999999,73.92,84.3887494405111,98.8,7857,0,10.04386,25.70244,0.0943700708661418,157.4,274.7,1440,0,0,1045,394.8,0,516.4
GVNI4,2020-05-18,59396,51.5119999999999,68.4,81.1137501398722,93.1,9.29,0,6.16277,15.361067,0.0948031496062992,156.7,274.6,1440,0,0,988,445.3,7,521.3
AHTI4,2020-05-18,59.2339999999999,51098,78.13,85.8608331680298,95.3,8.65,0,8.381814,20.08772,0.0845275590551181,277.5,276.1,0,1377,63.5,0,1331,109.5,1014
OSTI4,2020-05-18,60.2419999999999,51.5119999999999,77.84,91.925833384196,99.4,8.28,0.010000001,6.373042,14.613929,0.0665354291338583,278,279.4,0,1280,160.5,0,1164,276.5,616.7
BNKI4,2020-05-18,55.5079999999999,50072,91.7,98.0750017166138,99.4,5017,0.020000001,3.6730554,9.281064,0.0329921236220473,1692,284.3,0,0,1440,376,53.5,1011,543.6
GVNI4,2020-05-19,62.4019999999999,52.7359999999999,73.96,83.826250076294,96.8,13.49,0,4.274792,12.524627,0.108622047244095,155.3,273.9,1440,0,0,950,279.5,210.8,515.3
AHTI4,2020-05-19,63.8779999999999,51.7099999999999,78.16,84.785000483195,93.1,8.93,0,6.0934243,13.430588,0.0861417322834646,278.1,276.8,0,1440,0,0,1383,57,1018
OSTI4,2020-05-19,63.6079999999999,51872,80.3,90.6333328882853,99.2,7508,0,5.708671,11.882625,0.0622440984251969,277.3,279.4,0,1440,0,0,1440,0,615.2
BNKI4,2020-05-19,57.5239999999999,49.1359999999999,93.2,97.6875009536743,99.4,4943,0,3.6238427,11.383788,0.0334251984251969,1765,286.9,0,0,1440,831,399,210.3,530.1
BNKI4,2020-05-20,64814,54.0859999999999,72.78,87.4391670227051,99.3,9.31,0,3.5634456,12.189086,0.0852755905511811,2570,274,0,0,1440,839,545.5,55.5,484.6
AHTI4,2020-05-20,62.9599999999999,56.2279999999999,75.78,86.3195823033651,96,6497,0.010000001,6.7197676,14.848807,0.0755118188976378,278.1,276.8,0,1440,0,0,1440,0,1020
GVNI4,2020-05-20,68.8999999999999,56.39,72.83,87.2008339564006,99.4,11.55,0,5.7288036,14.117328,0.104291338582677,156,275.3,1440,0,0,740,274.5,425.5,508
OSTI4,2020-05-20,62.6539999999999,56.4619999999999,84.5,93.8375015258789,99.4,6982,0,2.6194568,8.433264,0.0538582795275591,277.5,278.9,0,1440,0,0,959,481.5,613.2
BNKI4,2020-05-21,61.141999999999904,54338,83,92.1958341598511,99.4,5591,0,2.5120838,10.025965,0.0474803149606299,1801,286.9,0,0,1440,597.8,766.3,76,497.4
OSTI4,2020-05-21,62.2579999999999,54.1939999999999,80.6,90.7750005722046,99.3,9.57,0.010000001,0.67779285,8.272204,0.0686220433070866,277.3,279.4,0,1402,38.25,0,1220,220.5,613.8
AHTI4,2020-05-21,61.5019999999999,55.9939999999999,73.26,82.2266667683919,88.4,7985,0,6.1247416,14.965129,0.0883070866141732,278.1,276.7,0,1440,0,0,1440,0,1019
GVNI4,2020-05-21,71.2039999999999,58046,65.26,82.19500096639,96.2,14.93,0,7.153734,16.325188,0.144645649606299,155.3,274.6,1440,0,0,782,590.8,67.25,502.8
OSTI4,2020-05-22,73796,57272,65.22,85.975832939148,99.3,15.82,0,0.89701295,6.3283033,0.128503937007874,276.8,278.2,9,1428,3.5,0,1410,30.5,608.6
AHTI4,2020-05-22,72.6259999999999,56.84,55.83,79.4166666666667,94.8,14.11,0,6.308171,16.457167,0.152244090551181,278.1,276.7,40.25,1371,29.25,258,1028,153.8,1015
GVNI4,2020-05-22,68.8999999999999,58046,76.99,89.128750483195,96.8,9.54,0.70000005,6.79135,19.75218,0.0879921141732284,166.2,332.5,1439,0.75,0,524.5,493.3,422.3,502.8
BNKI4,2020-05-22,69.0259999999999,55256,64.18,83.2029174168905,99.4,0.85260724,0.010000001,2.2816787,9.967804,0.101810996062992,2503,267.2,0,0,1440,976,306.8,157.8,479.4
AHTI4,2020-05-23,72932,58496,68.25,83.9595832824707,95,16.01,0.25,5.377604,15.141847,0.136811023622047,370.6,387,13.25,1136,290.8,214.5,750.8,474.8,1011
BNKI4,2020-05-23,70.6099999999999,60.9619999999999,83.6,92.1458333333333,99.4,8.24,0.5598425,2.4158952,12.363567,0.0672440984251969,1678,381,9.25,1.5,1429,883,143.8,413,492.3
GVNI4,2020-05-23,78548,58.1179999999999,54.08,79.8558332125346,99.2,24.58,0,4.2367644,11.383788,0.198700803149606,151.9,272.5,1440,0,0,934,196,309.8,495.5
OSTI4,2020-05-23,74282,58514,68.12,87.6945838928223,99.4,15878,1.0098425,4.3441377,24.718187,0.12145668503937,306.8,312.3,0.75,1083,356.8,0,1093,346.8,606.3
AHTI4,2020-05-24,80.3839999999999,58622,58.75,83.4850001335144,97.9,13.91,0.38000003,5.0062714,18.477125,0.143937007874016,276.7,308.7,74.5,815,550.5,349,410.8,680.3,1012
BNKI4,2020-05-24,80.7619999999999,55.0759999999999,68.18,89.9229173660278,99.4,16.31,0,1.8342907,13.021228,0.134015748031496,1650,274.6,0,0,1440,484.3,568.8,387,485.5
OSTI4,2020-05-24,78422,59.5039999999999,65.53,86.8050006230672,99.3,14.53,0.060000002,3.1898766,22.928635,0.117874023622047,278.3,281.1,0,1186,253.8,0,1138,301.8,605.1
GVNI4,2020-05-24,80996,61538,61.77,85.725000222524,98.3,16.75,1.82,5.802623,22.772049,0.144173244094488,184,393.1,1440,0,0,730.5,227.5,482,489.5
OSTI4,2020-05-25,85.64,64.2019999999999,61.28,86.5208339691162,99.3,23.51,0.2,2.42708,17.23115,0.202874015748032,278.5,280.2,38,1237,165.3,2.25,1134,303.8,602.6
BNKI4,2020-05-25,84.0739999999999,64.13,52.95,84.9566677411397,99.4,24.04,0.060000002,3.397912,11.560507,0.211771641732284,2259,277.3,0,0,1440,506.5,614.5,319,472.8
GVNI4,2020-05-25,69188,61.8439999999999,87.9,95.4374996821086,99.3,8.31,0.2,3.4806786,9.864905,0.0677559133858268,156,276.6,1440,0,0,140,880,420.5,493.3
AHTI4,2020-05-25,80.3839999999999,64.0759999999999,60.76,87.709583123525,99.1,16.63,0.77000004,4.1629453,24.069475,0.145354318897638,279.5,285.6,57.5,1151,231.3,344.3,232.8,863,1013
GVNI4,2020-05-26,67.6759999999999,60746,89.8,96.1708345413208,99.3,10.44,0.53999996,5.7422247,15.958329,0.0725590551181102,159.1,284.8,1440,0,0,152.3,508,779.8,495.7
BNKI4,2020-05-26,84.2539999999999,65066,55.54,79.8483325640361,97.6,22.65,0,4.2613707,18.477125,0.22027562992126,2468,275.9,0,0,1440,902,535.3,2.5,457.8
AHTI4,2020-05-26,80456,64.5619999999999,70.97,87.2833334604899,99.5,14.86,0.49,5.525242,22.928635,0.141929133858268,278.1,276.1,0,1311,129,74,865,500.8,1012
OSTI4,2020-05-26,83.9839999999999,64.3999999999999,66.76,89.6208343505859,99.3,21.08,0.120000005,1.306373,16.309528,0.174999988188976,278.7,280.4,0,1367,73,0,1295,144.8,602.7
AHTI4,2020-05-27,78.7279999999999,65.5339999999999,64.37,81.335000038147,95.1,16.46,0,3.0042105,12.130925,0.144527539370079,294.1,423,19.75,1405,15,423.8,921,95.5,1013
GVNI4,2020-05-27,68.8999999999999,61.4119999999999,89.5,96.1708332697551,99.3,6549,0,3.570156,9.513705,0.0501181102362205,156.7,278,1440,0,0,34,657.5,748.5,494.3
OSTI4,2020-05-27,80.4199999999999,63.1759999999999,69.93,92.3620850245158,99.3,17.31,0.010000001,1.5166453,9.017105,0.135354330708662,278.3,281.1,2.25,1287,150.8,1,1090,348.8,603.8
BNKI4,2020-05-27,82346,67.19,56.77,80.3141667048136,99.3,19.68,0.4401575,2.7738056,12.479888,0.182677165354331,245.3,318.9,76,0,1364,877,485,78.5,455.4
BNKI4,2020-05-28,70.8079999999999,57596,98.7,99.2791684468587,99.4,4074,0.7401574,0.8410894,10.551646,0.0312598484251969,258,268.5,1031,130.8,278.8,14.25,511.3,915,507.6
GVNI4,2020-05-28,79.9519999999999,61.9699999999999,29.83,64.3316666285197,96.3,22.81,0,6.513969,18.902143,0.26992124015748,151.9,269.8,1440,0,0,967,451.5,21.25,488.5
AHTI4,2020-05-28,75.0199999999999,58.5679999999999,45.36,74.8995831807454,99,16.45,1.12,5.319443,19.953505,0.169094488188976,275.4,274,274.5,658.3,507.3,496.8,396.3,547,1015
OSTI4,2020-05-28,71114,60.2419999999999,56.49,90.3412516911825,99.4,6406,0.67992127,2.2995744,12.466467,0.0580314960629921,276.1,278.2,0,1000,439.8,0,914,526,606.1
BNKI4,2020-05-29,63896,51098,55.54,69.783749739329,91.5,1.3123118,0.010000001,1.5680948,7.511645,0.146102377952756,2142,276.1,156.5,174.5,1109,1071,368.8,0.25,488.7
GVNI4,2020-05-29,74.7499999999999,50.7000002,32.49,48.8166666030884,76.06,30.17,0,4.4604583,15.696609,0.275944893700788,151.3,269.1,1440,0,0,1440,0,0,493.3
AHTI4,2020-05-29,70.43,53438,41.62,61.2062500317892,79.81,28.21,0,5.5118203,17.962627,0.245078716535433,276.8,276.1,221.8,1218,0,853,586.8,0,1022
OSTI4,2020-05-29,69548,54.391999999999904,49.57,65.2879165013631,84.1,29.16,0,4.4067717,17.85973,0.241181062992126,276,277.4,718.8,721.3,0,365,1075,0,610.5
GVNI4,2020-05-30,65.6599999999999,53.5999999999999,39.14,78.4295824368795,94.9,3.53,0.32000002,3.4672568,8.475766,0.0370472440944882,156.7,275.3,1440,0,0,430,460.3,549.8,504.2
AHTI4,2020-05-30,72572,49.64,37.23,63.6174999872843,94.8,28,0,2.4047105,11.896047,0.22023625984252,276.8,275.4,482,958,0,847,396.5,196.5,1026
OSTI4,2020-05-30,74372,51.1519999999999,35.82,63.5049999554952,96.9,28.29,0,2.5277421,11.473266,0.233937023622047,274.6,276,966,392.5,81.3,627.5,676.3,136.3,610.8
BNKI4,2020-05-30,69638,47.7499999999999,36.86,64.6341673533122,98.9,1.7709612,0,1.3600595,7.730865,0.205078724409449,2185,272.7,0,0,1440,1132,282.8,25.25,484.3
BNKI4,2020-05-31,72338,47624,39.07,59.8995834986369,90.5,1.8876991,0,1.9908766,9.471205,0.20842518503937,2608,269.2,0,0,1440,1342,98.3,0,478.2
OSTI4,2020-05-31,78764,52.6279999999999,42.14,60.9566671053569,91,26.81,0,1.4965129,14.278388,0.21503937007874,272.7,273.8,967,473,0,857,583.3,0,608.1
AHTI4,2020-05-31,72.8779999999999,56.1199999999999,41.96,58.0466667811076,85.9,17.05,0,5.97263,14.643009,0.219291377952756,275.4,273.3,552.5,888,0,1003,436.8,0,1025
GVNI4,2020-05-31,76964,56156,55.17,74.7974996566773,92.5,19218,0.11,7.8002095,19.975874,0.202007874015748,151.9,271.8,1440,0,0,939,402.8,98,494.6
AHTI4,2020-06-01,87548,63.9499999999999,38.82,56.4066665967306,74.83,24.68,0,9.52489,24.449755,0.345433070866142,274.7,273.3,686,754,0,1317,123,0,1017
GVNI4,2020-06-01,89456,66.8839999999999,34.46,60.5949994723002,82.4,27.67,0,9.1915865,21.20619,0.352244094488189,150.9,271.8,1440,0,0,1405,28.5,6.75,481.3
OSTI4,2020-06-01,84.29,64.3999999999999,53.3,62.2749996185303,72.55,23.01,0,6.7376633,25.098467,0.27003937007874,275.8,277.2,1090,350.5,0,244,1196,0,602.6
BNKI4,2020-06-01,81.4999999999999,58748,44.71,62.2187498410543,87.4,18.79,0.13,4.93469,16.135048,0.217165354330709,2027,272.5,0,0,1440,1440,0,0,471.2
GVNI4,2020-06-02,92156,66.6859999999999,38.79,62.7137502034505,85,26.72,0,6.679503,16.705467,0.322322834645669,149.8,271.1,1440,0,0,1440,0,0,479.5
BNKI4,2020-06-02,91724,68.0359999999999,45.56,65.8079160054525,89.7,26.89,0.010000001,3.1943502,12.086186,0.278110236220473,669.7,269.8,0,0,1440,1297,143,0,462.2
OSTI4,2020-06-02,90.9679999999999,68.3599999999999,48.64,65.6733330090841,82,27.64,0,9.826878,20.84828,0.357598425196851,275.8,277.2,431.8,1008,0,170.3,1270,0,599.4
AHTI4,2020-06-02,93182,70.0699999999999,37.9,56.8391664822896,75.71,28.3,0,8.788937,22.660202,0.399015669291339,274.7,281.5,850,590.3,0,1208,227.8,4.75,1013
AHTI4,2020-06-03,90.8419999999999,67496,28.55,58.1516663233439,92.4,27.95,0,3.4202814,13.298609,0.279055118110236,274.7,273.3,736.5,620,83.5,960,227.5,253,1012
GVNI4,2020-06-03,92.1019999999999,69566,34.97,59.7304161389669,86.7,27.77,0,3.5343652,14.175488,0.272637795275591,150.5,270.4,1440,0,0,1440,0.25,0,478.7
BNKI4,2020-06-03,81.8779999999999,64.58,66.14,86.5766671498617,99.4,20.21,0.49015749,1.5054606,7.9657435,0.168818921259843,1764,370.7,0,0,1440,847,168,425.5,481.2
OSTI4,2020-06-03,86.99,71.3119999999999,57.39,78.0158335367839,98.2,21.24,0.040000003,3.0042105,10.916267,0.194173188976378,278,279.7,135.8,1304,0,35,1269,136,600.3
AHTI4,2020-06-04,90482,67316,34.91,61.9770833651225,92.4,27.76,0,4.397824,15.828588,0.300393700787402,275.4,274,619,811,10.5,1070,269.3,100.5,1010
GVNI4,2020-06-04,91.000004,64.6999988,34,52.3903331399585,93.9,29.25,0,4.6819153,14.994209,0.173543307086614,150.5,278.6,1440,0,0,1408,9,23.5,478.9
BNKI4,2020-06-04,87.6199999999999,65048,35.28,75.4466673533122,99.4,24.16,0.010000001,1.0424141,6.4446244,0.215905511811024,1901,275.3,0,0,1440,833,125.5,481.3,475.2
OSTI4,2020-06-04,90.0499999999999,68738,42.61,70.7308340072632,94.8,28.13,0,4.516382,15.0814495,0.280393673228347,276.5,277.9,393.3,1047,0,176.3,1262,2,600.9
BNKI4,2020-06-05,84.1279999999999,67064,47.64,75.8429168065389,99.2,21.22,0.09,1.7179699,16.267027,0.192598413385827,1861,273.9,0,0,1440,973,285.5,181.3,478.9
OSTI4,2020-06-05,88772,66.6499999999999,50.99,74.4216667811076,97.7,26.53,0.060000002,3.456072,15.886748,0.250236236220473,276.5,277.9,183.5,1195,61.25,14.25,1268,157.5,601.7
AHTI4,2020-06-05,84.38,66.7039999999999,46.24,66.6141670544942,90.7,27.47,0,4.06452,13.766129,0.26732281496063,275.7,274.7,479.3,938,23.25,882,414,144,1015
GVNI4,2020-06-05,92.8000039999999,68.5000022,68,45.9001665419589,78.06,26.65,0,3.5634456,14.9226265,0.282716535433071,150.5,271.1,1440,0,0,1399,39.75,1.5,477.8
AHTI4,2020-06-06,84.6679999999999,63032,42.13,55.5804165204366,74.86,23.57,0.14999999,6.9792523,17.56669,0.303267736220473,274,272.7,638.3,766.3,35.5,1230,162,48.5,1018
OSTI4,2020-06-06,88.9519999999999,68.2339999999999,44.89,60.7758331298828,79.25,27.81,0,1.6709942,14.132987,0.240905511811024,273.8,274.4,916,523.8,0,161.8,1278,0,601.8
GVNI4,2020-06-06,91.1839999999999,72.6999979999999,57.96,70.8716667493184,85.8,22.26,0,7.350585,17.273651,0.274370078740158,150.5,272.4,1440,0,0,1440,0,0,476.4
BNKI4,2020-06-06,80222,65246,36.21,50.9895828564962,69.77,26.78,0,1.4495372,7.498223,0.230393700787402,2015,271.2,0,0,1440,1311,129.5,0,478.4
GVNI4,2020-06-07,93.700004,75.299999,40.15,64.2462504704793,83,28.63,0,9.513705,22.570724,0.38472437007874,149.8,271.1,1440,0,0,1440,0,0,475.4
BNKI4,2020-06-07,83.8939999999999,59.4859999999999,43.7,56.4524998664856,73.98,1.9428195,0,4.288214,10.712706,0.292362188976378,2272,269.1,0,0,1440,1440,0,0,472.8
OSTI4,2020-06-07,89.8879999999999,65606,48.53,57.5908335049947,68.91,29.27,0,1.2907144,12.904907,0.251377980314961,275,276.3,1208,231.8,0,278.3,1162,0,601.9
AHTI4,2020-06-07,90.8000024,68.5939999999999,51.56,56.7845834096273,67.14,27.9,0,9.21843,19.662703,0.366456692913386,275.4,273.3,808,632.5,0,1366,74,0,1015
OSTI4,2020-06-08,91364,70.0339999999999,24.08,55.3791669209798,82.4,28.53,0,1.3936137,12.553707,0.255078700787402,272.4,273.8,977,462.8,0,692.5,747.5,0,600.9
AHTI4,2020-06-08,88.5919999999999,72338,37.74,57.574583530426,78.5,27.27,0,7.491512,18.119215,0.35503937007874,273,271.3,900,540.3,0,1167,272.8,0,1011
BNKI4,2020-06-08,88664,67.8199999999999,28.47,44.340416431427,62.25,28.12,0,3.1921134,13.095047,0.321653543307087,2491,267.1,0,0,1440,1440,0,0,467.3
GVNI4,2020-06-08,93.099997399999907,74282,43.45,61.8295836448669,85.5,28.82,0,8.67709,19.640333,0.370472440944882,149.9,270.4,1440,0,0,1440,0,0,476
BNKI4,2020-06-09,77.3599999999999,69638,38.32,74.1225012143453,99.4,4358,1.3901576,1.785078,13.517829,0.0574409488188976,1605,273.9,0,0,1440,754.3,186.8,499,479.7
OSTI4,2020-06-09,73832,66.3439999999999,46.68,87.3875012397766,99.4,4328,2.1401575,3.3084342,16.222288,0.0310236220472441,281.1,331.5,182.5,861,396.3,39.25,848,553.3,607.3
AHTI4,2020-06-09,75398,63824,39.17,76.2066669464111,95,6.99,0.57992125,4.053335,24.047106,0.0787401535433071,330.5,331.2,93.3,1225,121.8,506.3,415,518.8,1003
GVNI4,2020-06-09,87.1339999999999,62.3000011999999,57.21,73.015000184377,95.2,22.45,1.12,5.48274,24.293167,0.23775592519685,155.3,282.7,1439,0.5,0.75,1159,189.8,91.5,480.4
AHTI4,2020-06-10,73.49,59.2339999999999,39.96,69.4583331743876,94.7,15333,0.16000001,9.187112,25.657701,0.181929133858268,276.1,304.6,315,1051,74.5,469.8,782,188.3,1009
OSTI4,2020-06-10,72446,58622,49.35,83.4008344014486,99.4,15.4,0.45984253,5.820518,20.669325,0.134133850393701,275.5,276.2,146.8,1152,141.3,97,660.3,682.8,610.9
BNKI4,2020-06-10,70.8079999999999,56.7859999999999,67.71,93.0308341979981,99.4,5854,0.55,1.2616342,6.3864636,0.0465748031496063,1891,275.3,0,0,1440,380,473.3,586.8,518.9
GVNI4,2020-06-10,74.6419999999999,55.13,36.1,66.030416170756,94,25.27,0.21000001,8.840386,25.3669,0.264251968503937,153.3,270.5,1440,0,0,1045,257.3,137.5,494.7
BNKI4,2020-06-11,79556,54.59,34.2,63.0141663551331,89,1.9307952,0.010000001,1.2683449,8.636826,0.230551220472441,2022,272.6,0,0,1440,1181,259.5,0,496.6
GVNI4,2020-06-11,85838,54.1999993999999,29.42,46.9166667461395,64.9,29.96,0,3.2569845,10.142285,0.282992125984252,150.6,269.1,1440,0,0,1440,0,0,487.7
AHTI4,2020-06-11,82796,52.8259999999999,24.07,51.6020837624868,86.6,29.5,0,4.1092587,18.499495,0.309370090551181,276.1,290.4,769.5,670.5,0,955,46.75,438.5,1022
OSTI4,2020-06-11,81896,56.7679999999999,33.78,57.6612501144409,82.4,30.03,0,4.6013856,17.37655,0.298070850393701,275.3,276.3,628.5,812,0,406.5,1034,0,609.3
GVNI4,2020-06-12,87.0619999999999,58.4000006,30.72,45.9195830821991,62.24,30.29,0,4.100311,10.726128,0.322677125984252,151.3,269.8,1440,0,0,1440,0,0,481.7
AHTI4,2020-06-12,85.1179999999999,53.2039999999999,24.27,52.230833530426,91,30.1,0,1.7470502,7.833764,0.262795303149606,275.4,273.7,741,699,0,931,31.5,477.5,1026
BNKI4,2020-06-12,83516,52646,30.79,61.0829167366028,97.4,2.0085153,0,1.1139961,7.5988855,0.25275588976378,1993,269.9,0,0,1440,1234,68.5,137.8,494.6
OSTI4,2020-06-12,85.5679999999999,57.3439999999999,27.62,56.5904168287913,97.8,30.23,0,0.9037238,7.0150437,0.247480326771654,274.3,275.7,791.8,648,0.25,581.8,847,11.75,606.9
OSTI4,2020-06-13,78.4579999999999,57.5599999999999,47.58,64.2820835113525,94.4,29.18,0,1.9192945,13.108469,0.226141712598425,273.1,274.1,933,507,0,290.5,1150,0,608.7
GVNI4,2020-06-13,90.3999973999999,63.1000022,39.2,53.0691661834717,69.43,29.39,0,6.936751,16.544409,0.366535393700787,150.5,270.4,1440,0,0,1440,0,0,480.2
AHTI4,2020-06-13,77414,60638,43.46,59.9795831044515,88.6,22707,0,7.245449,17.273651,0.251023602362205,274,272.7,634.3,806,0,1123,131.8,185,1024
BNKI4,2020-06-13,70.9999988,52.0699999999999,43.07,58.740000406901,75.92,1.0759187,0.120000005,1.8700819,9.265406,0.0993700669291339,2089,256.6,0,0,1440,1280,44.5,115.5,517.5
GVNI4,2020-06-14,91.7999959999999,68.7000019999999,38.28,58.0212500890096,75.25,27.11,0,8.594323,22.212814,0.35956688976378,150.5,270.4,1440,0,0,1440,0,0,480.3
